OnsetL,Resp,RT,TrialType,Distractors,Task,PhotoD,Hemifield,Visibility,Saccade,Set,Blink
164.9810,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
166.4980,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
167.6950,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
168.9160,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
169.7130,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
189.8150,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
191.8300,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,04,Accept
200.5990,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01,Accept
201.3960,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01,Accept
201.9060,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,02,Accept
202.8260,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
204.1240,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
205.4440,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
208.9530,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01,Accept
211.6640,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
216.0980,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03,Accept
217.7960,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03,Accept
219.4150,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03,Accept
222.4360,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,03,Accept
264.5230,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,02,Accept
265.6260,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,02,Accept
266.6940,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
274.6160,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
275.4310,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
277.4320,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
279.1550,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
281.7710,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
289.3690,MISS,0,Catch,Present,AttendLeft,Original,Left,Visible,0.00,02,Accept
290.3600,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,02,Accept
292.0620,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
292.8810,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
294.4850,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
330.5770,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
332.3930,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
333.2960,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
334.8140,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
339.9340,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
341.7360,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,02,Accept
343.5510,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,02,Accept
401.1280,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,03,Accept
402.2290,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,03,Accept
405.3610,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03,Accept
409.0840,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03,Accept
410.4000,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03,Accept
411.4030,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03,Accept
413.3220,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03,Accept
436.1380,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
507.7320,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,04,Accept
508.5290,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,04,Accept
510.0490,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
511.0510,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
514.3690,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,04,Accept
