OnsetL,Resp,RT,TrialType,Distractors,Task,PhotoD,Hemifield,Visibility,Saccade,Set
274.8580,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,02
274.8900,EMG1,0.4730,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,01
275.0140,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04
275.8130,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04
276.3110,EMG1,1.9530,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01
276.7590,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,02
277.8090,EMG1,0.4550,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,01
277.8300,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04
278.6600,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,02
279.3140,EMG1,0.4470,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,01
279.5310,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04
280.8500,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04
282.1490,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,04
282.5330,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01
283.4690,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,04
284.2810,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,02
284.3310,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,01
284.5690,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,04
285.2460,MISS,0,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,01
285.3150,MISS,0,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,03
285.6820,MISS,0,Catch,Present,AttendNone,Coerced,Right,Visible,0.00,02
285.9860,MISS,0,Catch,Present,AttendNone,Coerced,Left,Visible,0.00,04
286.2490,EMG1,1.2870,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01
287.1680,EMG1,0.3680,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,01
287.3980,MISS,0,Real,Present,AttendRight,Coerced,Right,Visible,0.00,02
287.6260,EMG1,0.3820,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,03
288.1690,EMG1,1.6420,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01
289.0030,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,02
289.2320,EMG1,0.3910,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,03
289.4820,EMG1,0.3290,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,01
290.1170,MISS,0,Catch,Present,AttendRight,Coerced,Left,Visible,0.00,02
290.5860,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,01
290.7930,EMG1,0.5350,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
291.8180,MISS,0,Catch,Present,AttendRight,Coerced,Left,Visible,0.00,02
291.9930,EMG1,0.3740,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
292.6400,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,02
293.8120,EMG1,0.3590,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,04
294.2360,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,02
294.5560,EMG1,0.5530,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,03
295.2120,EMG1,0.4040,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
295.9740,EMG1,0.3870,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,03
296.2540,EMG1,0.3860,Real,Present,AttendRight,Coerced,Right,Visible,0.00,02
296.3240,EMG1,0.3810,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
296.9700,EMG1,1.6710,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,03
297.3090,EMG1,0.6540,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,01
298.1910,EMG1,0.4500,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,03
298.3290,EMG1,0.5650,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
298.6090,MISS,0,Catch,Absent,AttendNone,Coerced,Right,Visible,0.00,01
299.4240,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,01
299.4920,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,03
300.2490,EMG1,0.5000,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
300.4280,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,01
301.4080,EMG1,1.0610,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,03
301.6480,MISS,0,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,01
301.6500,EMG1,0.3970,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
302.1100,EMG1,0.3590,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,03
302.1630,EMG1,1.1530,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,02
302.8720,EMG1,0.4440,Real,Present,AttendRight,Coerced,Right,Visible,0.00,02
303.1490,EMG1,1.3750,Catch,Absent,AttendNone,Coerced,Left,Visible,0.00,01
303.1680,EMG1,0.4950,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,04
303.3110,EMG1,1.6440,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,03
303.6800,EMG1,0.5420,Real,Present,AttendRight,Coerced,Right,Visible,0.00,02
304.1640,EMG1,0.3600,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
304.5300,EMG1,0.4250,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,03
305.2000,EMG1,0.3910,Real,Present,AttendRight,Coerced,Right,Visible,0.00,02
305.6690,EMG1,0.4880,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
306.4280,EMG1,0.4240,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,03
306.6000,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,02
307.6020,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,02
308.0700,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
309.0180,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,02
309.8910,EMG1,0.3990,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
310.2660,EMG1,0.4030,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
310.4200,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,02
310.7850,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
310.9510,EMG1,1.4830,Real,Present,AttendRight,Coerced,Right,Visible,0.00,03
311.4860,EMG1,0.4830,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
311.6290,MISS,0,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,02
311.8080,EMG1,1.2590,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
312.1510,EMG1,0.2830,Real,Present,AttendRight,Coerced,Right,Visible,0.00,03
312.7100,EMG1,0.3570,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
312.8350,EMG1,1.5930,Catch,Present,AttendRight,Coerced,Right,Visible,0.00,02
312.8870,EMG1,0.4180,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
313.7020,EMG1,0.4740,Real,Absent,AttendFull,Coerced,Left,Visible,0.00,01
313.9660,EMG1,0.2940,Real,Present,AttendLeft,Coerced,Left,Visible,0.00,03
314.0530,EMG1,0.3750,Real,Present,AttendRight,Coerced,Right,Visible,0.00,02
314.7030,EMG1,0.3290,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
315.0290,EMG1,0.6250,Real,Absent,AttendRight,Coerced,Right,Visible,0.00,04
315.2670,MISS,0,Catch,Present,AttendLeft,Coerced,Left,Visible,0.00,03
315.8580,MISS,0,Catch,Present,AttendRight,Coerced,Left,Visible,0.00,02
315.9850,EMG1,1.5240,Catch,Present,AttendLeft,Coerced,Right,Visible,0.00,03
316.1420,MISS,0,Catch,Absent,AttendRight,Coerced,Left,Visible,0.00,04
316.5240,EMG1,0.4280,Real,Absent,AttendFull,Coerced,Right,Visible,0.00,01
